what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264343447437
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1264343450258
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264343450649
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1264343453245
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264343475971
activated,editor,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1264343478712
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343483509
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264345060789
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1264345062523
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1264345062523
stopped,bundle,org.springframework.ide.eclipse.batch,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.batch",1264345062523
stopped,bundle,org.springframework.ide.eclipse.beans.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.mylyn",1264345062523
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.visualiser,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ajdt.ui.visualiser",1264345062523
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.xref,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ajdt.ui.xref",1264345062523
stopped,bundle,org.springframework.ide.eclipse.aop.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.mylyn",1264345062523
stopped,bundle,org.springframework.ide.eclipse.aop.ui.matcher,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.ui.matcher",1264345062523
stopped,bundle,org.springframework.ide.eclipse.aop.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.ui",1264345062523
stopped,bundle,org.springframework.ide.eclipse.security,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.security",1264345062523
stopped,bundle,org.springframework.ide.eclipse.aop.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.core",1264345062523
stopped,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1264345062523
stopped,bundle,org.springframework.ide.eclipse.integration,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.integration",1264345062523
stopped,bundle,org.springframework.ide.eclipse.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.mylyn",1264345062523
stopped,bundle,org.springframework.ide.eclipse.osgi,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.osgi",1264345062523
stopped,bundle,org.springframework.ide.eclipse.webflow.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.mylyn",1264345062523
stopped,bundle,org.springframework.ide.eclipse.webflow.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.ui",1264345062524
