what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246565914
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264246568371
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246571671
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246574127
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246596889
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246597190
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246598050
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246599043
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246600717
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246602949
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246603851
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246604872
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246606409
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246609119
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264246611168
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264247492085
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264247492420
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264247494026
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264247498631
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264247499777
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264247503011
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264248834910
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264249387483
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264249388178
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264249389585
