what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264167948737
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167948770
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264168003342
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264168008241
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264168013919
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264168015335
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264168016595
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264168027798
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264168042380
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264168055148
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264168080878
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168084285
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168089369
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264168091503
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264168091597
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168116649
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168120023
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168392630
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168399190
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168505002
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264168507920
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264168510392
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168512536
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264168776441
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264168780059
