what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1264171458892
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171460809
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1264171463065
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171466763
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171477978
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171478472
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171478759
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171479002
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171479209
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171479398
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171479589
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171479779
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264171479973
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171486174
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171542910
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264171548160
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171553226
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171553433
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171565572
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171565774
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171587470
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171645090
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171657770
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171700165
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171703497
