what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1264297405536
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1264297405536
java.version,sysinfo,,,"1.6.0_15",1264297405536
java.vm.info,sysinfo,,,"mixed mode, sharing",1264297405536
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1264297405536
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1264297405536
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264297405536
java.vm.specification.version,sysinfo,,,"1.0",1264297405536
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1264297405536
java.vm.version,sysinfo,,,"14.1-b02",1264297405536
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1264297405618
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1264297405633
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1264297405695
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1264297405913
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1264297405955
started,bundle,org.eclipse.mylyn.commons.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.commons.ui",1264297406264
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1264297406440
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1264297406502
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1264297406677
started,bundle,org.eclipse.mylyn.context.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.core",1264297406741
started,bundle,org.eclipse.mylyn.context.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.ui",1264297406769
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui",1264297406942
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1264297406942
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1264297407421
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1264297407421
