what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1264167650173
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1264167650321
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167702267
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167703130
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167710137
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167710523
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167710959
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167711383
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167711810
started,bundle,org.eclipse.mylyn.java.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.java.ui",1264167716776
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167758170
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167759677
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167779332
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167780668
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167781931
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167824334
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.hippieCompletion",1264167836915
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167847055
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167849987
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167864987
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167865227
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167884329
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167888338
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264167915968
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264167945882
