what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264257422037
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264257427825
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264257439946
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264257446391
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264257446523
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264257452364
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264258121890
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264258127238
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264258133936
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1264258137025
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1264258137073
stopped,bundle,org.springframework.ide.eclipse.batch,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.batch",1264258137073
stopped,bundle,org.springframework.ide.eclipse.beans.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.mylyn",1264258137073
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.visualiser,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ajdt.ui.visualiser",1264258137073
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.xref,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ajdt.ui.xref",1264258137073
stopped,bundle,org.springframework.ide.eclipse.aop.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.mylyn",1264258137073
stopped,bundle,org.springframework.ide.eclipse.aop.ui.matcher,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.ui.matcher",1264258137073
stopped,bundle,org.springframework.ide.eclipse.aop.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.ui",1264258137073
stopped,bundle,org.springframework.ide.eclipse.security,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.security",1264258137073
stopped,bundle,org.springframework.ide.eclipse.aop.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.core",1264258137073
stopped,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1264258137073
stopped,bundle,org.springframework.ide.eclipse.integration,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.integration",1264258137073
stopped,bundle,org.springframework.ide.eclipse.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.mylyn",1264258137074
stopped,bundle,org.springframework.ide.eclipse.osgi,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.osgi",1264258137074
stopped,bundle,org.springframework.ide.eclipse.webflow.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.mylyn",1264258137074
