what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171715441
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264171716562
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172041941
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264172057019
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264172062446
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1264172064331
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172064858
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1264172075550
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172075585
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264172077847
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264172078145
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1264172099569
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172099627
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172102802
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.findReplace",1264172104181
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172104235
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172125349
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1264172134770
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1264172134992
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1264172137948
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264172145873
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264172148003
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1264172160609
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1264172165593
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1264172165890
