what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264342609844
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.run",1264342614386
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1264342614985
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1264342615389
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1264342627420
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264342638264
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264342641831
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264342647887
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264342998522
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343019407
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343026280
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343026426
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343039331
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343041419
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343088651
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343088870
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264343090859
started,bundle,org.eclipse.mylyn.java.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.java.ui",1264343094630
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264343102616
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264343106920
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1264343107956
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264343118154
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264343128216
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264343130762
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264343149760
