what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1264172171504
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172183126
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172348169
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172354488
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1264172356984
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1264172358726
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1264172358726
stopped,bundle,org.springframework.ide.eclipse.batch,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.batch",1264172358726
stopped,bundle,org.springframework.ide.eclipse.beans.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.mylyn",1264172358726
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.visualiser,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ajdt.ui.visualiser",1264172358726
stopped,bundle,org.springframework.ide.eclipse.ajdt.ui.xref,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.ajdt.ui.xref",1264172358726
stopped,bundle,org.springframework.ide.eclipse.aop.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.mylyn",1264172358726
stopped,bundle,org.springframework.ide.eclipse.aop.ui.matcher,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.ui.matcher",1264172358726
stopped,bundle,org.springframework.ide.eclipse.aop.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.ui",1264172358726
stopped,bundle,org.springframework.ide.eclipse.security,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.security",1264172358726
stopped,bundle,org.springframework.ide.eclipse.aop.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.aop.core",1264172358726
stopped,bundle,org.springframework.ide.eclipse.beans.ui.refactoring,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.beans.ui.refactoring",1264172358726
stopped,bundle,org.springframework.ide.eclipse.integration,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.integration",1264172358726
stopped,bundle,org.springframework.ide.eclipse.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.mylyn",1264172358727
stopped,bundle,org.springframework.ide.eclipse.osgi,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.osgi",1264172358727
stopped,bundle,org.springframework.ide.eclipse.webflow.mylyn,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.mylyn",1264172358727
stopped,bundle,org.springframework.ide.eclipse.webflow.ui,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.ui",1264172358727
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.graph,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.ui.graph",1264172358727
stopped,bundle,org.springframework.ide.eclipse.webflow.ui.editor,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.ui.editor",1264172358727
stopped,bundle,org.springframework.ide.eclipse.webflow.core,2.3.0.200912170948-RELEASE,"org.springframework.ide.eclipse.webflow.core",1264172358727
